Product Id,Product type,Product Name,Cost,Sale Price,Transaction Id,Due Date,Product Quantity,Bid from,Bfrom,Bid to,BTo,City
6,Electronics,Welding Machine,3500,6000,1541,2015-02-15,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
22,Mechanical,Screwdriver Kit,110,180,1541,2015-02-15,1,9,SR Engineering Company,2,Treknocom Engineering ,Pune
16,Electronics,Air Blower,350,600,1541,2015-02-15,3,9,SR Engineering Company,2,Treknocom Engineering ,Pune
27,Mechanical,Saw Blades,110,180,1541,2015-02-15,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
27,Mechanical,Saw Blades,110,180,1544,2015-02-15,2,4,Ultra Engineering Corporation,2,Treknocom Engineering ,Pune
21,Mechanical,Screw,110,180,1544,2015-02-15,3,4,Ultra Engineering Corporation,2,Treknocom Engineering ,Pune
3,Electronics,Electric Soldering ,90,170,1546,2015-02-15,2,5,Premier Engineering,7,CADEM Engineering,Pune
5,Electronics,Jigsaw,850,1200,1546,2015-02-15,1,5,Premier Engineering,7,CADEM Engineering,Pune
2,Electronics,Drilling machine,550,800,1546,2015-02-15,2,5,Premier Engineering,7,CADEM Engineering,Pune
1,Electronics,Wires and Cables,110,180,1546,2015-02-15,1,5,Premier Engineering,7,CADEM Engineering,Pune
32,Mechanical,Iron Vice,110,180,1546,2015-02-15,3,5,Premier Engineering,7,CADEM Engineering,Pune
10,Electronics,Switch Box,105,170,1546,2015-02-15,1,5,Premier Engineering,7,CADEM Engineering,Pune
21,Mechanical,Screw,110,180,1546,2015-02-15,2,5,Premier Engineering,7,CADEM Engineering,Pune
14,Electronics,DC Motor,80,150,1546,2015-02-15,1,5,Premier Engineering,7,CADEM Engineering,Pune
27,Mechanical,Saw Blades,110,180,1547,2015-02-15,1,10,VCC Engineering Company,9,SR Engineering Company,Pune
17,Mechanical,Socket,110,180,1547,2015-02-15,2,10,VCC Engineering Company,9,SR Engineering Company,Pune
32,Mechanical,Iron Vice,110,180,1547,2015-02-15,1,10,VCC Engineering Company,9,SR Engineering Company,Pune
7,Electronics,Cutter,880,1470,1547,2015-02-15,2,10,VCC Engineering Company,9,SR Engineering Company,Pune
8,Electronics,Regulator,70,90,1547,2015-02-15,1,10,VCC Engineering Company,9,SR Engineering Company,Pune
9,Electronics,Adapter,70,125,1547,2015-02-15,1,10,VCC Engineering Company,9,SR Engineering Company,Pune
4,Electronics,Grinder,525,800,1547,2015-02-15,1,10,VCC Engineering Company,9,SR Engineering Company,Pune
19,Mechanical,Nut bolts,110,180,1547,2015-02-15,2,10,VCC Engineering Company,9,SR Engineering Company,Pune
19,Mechanical,Nut bolts,110,180,1548,2015-02-15,2,5,Premier Engineering,10,VCC Engineering Company,Pune
20,Mechanical,Drilling bits,110,180,1548,2015-02-15,1,5,Premier Engineering,10,VCC Engineering Company,Pune
34,Mechanical,Gear Box,110,180,1548,2015-02-15,1,5,Premier Engineering,10,VCC Engineering Company,Pune
21,Mechanical,Screw,110,180,1548,2015-02-15,2,5,Premier Engineering,10,VCC Engineering Company,Pune
15,Electronics,Exhaust Fan,275,399,1548,2015-02-15,2,5,Premier Engineering,10,VCC Engineering Company,Pune
28,Mechanical,Circular Saw Blades,110,180,1548,2015-02-15,2,5,Premier Engineering,10,VCC Engineering Company,Pune
11,Electronics,Switch Board,130,200,1551,2015-02-15,2,2,Treknocom Engineering ,6,Technomech,Pune
6,Electronics,Welding Machine,3500,6000,1551,2015-02-15,2,2,Treknocom Engineering ,6,Technomech,Pune
32,Mechanical,Iron Vice,110,180,1551,2015-02-15,2,2,Treknocom Engineering ,6,Technomech,Pune
18,Mechanical,Crimping,110,180,1551,2015-02-15,3,2,Treknocom Engineering ,6,Technomech,Pune
28,Mechanical,Circular Saw Blades,110,180,1551,2015-02-15,1,2,Treknocom Engineering ,6,Technomech,Pune
29,Mechanical,Aluminum Ladder,110,180,1551,2015-02-15,3,2,Treknocom Engineering ,6,Technomech,Pune
14,Electronics,DC Motor,80,150,1554,2015-02-15,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
16,Electronics,Air Blower,350,600,1554,2015-02-15,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
21,Mechanical,Screw,110,180,1557,2015-02-15,1,7,CADEM Engineering,8,Altran India,Pune
1,Electronics,Wires and Cables,110,180,1557,2015-02-15,2,7,CADEM Engineering,8,Altran India,Pune
23,Mechanical,roads,110,180,1557,2015-02-15,1,7,CADEM Engineering,8,Altran India,Pune
5,Electronics,Jigsaw,850,1200,1557,2015-02-15,1,7,CADEM Engineering,8,Altran India,Pune
34,Mechanical,Gear Box,110,180,1557,2015-02-15,1,7,CADEM Engineering,8,Altran India,Pune
21,Mechanical,Screw,110,180,1558,2015-02-15,1,1,Jvc Engineering Company,6,Technomech,Pune
20,Mechanical,Drilling bits,110,180,1558,2015-02-15,1,1,Jvc Engineering Company,6,Technomech,Pune
33,Mechanical,Pliers,110,180,1560,2015-02-16,2,3,Deccan Mechanical,5,Premier Engineering,Pune
16,Electronics,Air Blower,350,600,1560,2015-02-16,2,3,Deccan Mechanical,5,Premier Engineering,Pune
25,Mechanical,boxes,110,180,1560,2015-02-16,1,3,Deccan Mechanical,5,Premier Engineering,Pune
14,Electronics,DC Motor,80,150,1560,2015-02-16,1,3,Deccan Mechanical,5,Premier Engineering,Pune
2,Electronics,Drilling machine,550,800,1560,2015-02-16,1,3,Deccan Mechanical,5,Premier Engineering,Pune
32,Mechanical,Iron Vice,110,180,1562,2015-02-16,1,7,CADEM Engineering,8,Altran India,Pune
9,Electronics,Adapter,70,125,1562,2015-02-16,1,7,CADEM Engineering,8,Altran India,Pune
29,Mechanical,Aluminum Ladder,110,180,1562,2015-02-16,1,7,CADEM Engineering,8,Altran India,Pune
1,Electronics,Wires and Cables,110,180,1562,2015-02-16,1,7,CADEM Engineering,8,Altran India,Pune
17,Mechanical,Socket,110,180,1564,2015-02-16,1,9,SR Engineering Company,2,Treknocom Engineering ,Pune
22,Mechanical,Screwdriver Kit,110,180,1564,2015-02-16,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
18,Mechanical,Crimping,110,180,1564,2015-02-16,3,9,SR Engineering Company,2,Treknocom Engineering ,Pune
28,Mechanical,Circular Saw Blades,110,180,1564,2015-02-16,1,9,SR Engineering Company,2,Treknocom Engineering ,Pune
31,Mechanical,Spanner Set ,110,180,1564,2015-02-16,3,9,SR Engineering Company,2,Treknocom Engineering ,Pune
29,Mechanical,Aluminum Ladder,110,180,1564,2015-02-16,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
34,Mechanical,Gear Box,110,180,1564,2015-02-16,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
9,Electronics,Adapter,70,125,1567,2015-02-16,2,5,Premier Engineering,9,SR Engineering Company,Pune
25,Mechanical,boxes,110,180,1570,2015-02-16,2,9,SR Engineering Company,6,Technomech,Pune
24,Mechanical,metal plates,110,180,1570,2015-02-16,3,9,SR Engineering Company,6,Technomech,Pune
15,Electronics,Exhaust Fan,275,399,1570,2015-02-16,1,9,SR Engineering Company,6,Technomech,Pune
27,Mechanical,Saw Blades,110,180,1570,2015-02-16,2,9,SR Engineering Company,6,Technomech,Pune
32,Mechanical,Iron Vice,110,180,1570,2015-02-16,3,9,SR Engineering Company,6,Technomech,Pune
23,Mechanical,roads,110,180,1572,2015-02-16,2,9,SR Engineering Company,6,Technomech,Pune
1,Electronics,Wires and Cables,110,180,1572,2015-02-16,3,9,SR Engineering Company,6,Technomech,Pune
13,Electronics,AC Motor,1800,2500,1572,2015-02-16,1,9,SR Engineering Company,6,Technomech,Pune
34,Mechanical,Gear Box,110,180,1575,2015-02-16,1,3,Deccan Mechanical,9,SR Engineering Company,Pune
25,Mechanical,boxes,110,180,1575,2015-02-16,2,3,Deccan Mechanical,9,SR Engineering Company,Pune
1,Electronics,Wires and Cables,110,180,1575,2015-02-16,2,3,Deccan Mechanical,9,SR Engineering Company,Pune
18,Mechanical,Crimping,110,180,1575,2015-02-16,1,3,Deccan Mechanical,9,SR Engineering Company,Pune
25,Mechanical,boxes,110,180,1577,2015-02-16,2,10,VCC Engineering Company,5,Premier Engineering,Pune
10,Electronics,Switch Box,105,170,1577,2015-02-16,3,10,VCC Engineering Company,5,Premier Engineering,Pune
29,Mechanical,Aluminum Ladder,110,180,1577,2015-02-16,1,10,VCC Engineering Company,5,Premier Engineering,Pune
5,Electronics,Jigsaw,850,1200,1577,2015-02-16,3,10,VCC Engineering Company,5,Premier Engineering,Pune
16,Electronics,Air Blower,350,600,1577,2015-02-16,3,10,VCC Engineering Company,5,Premier Engineering,Pune
7,Electronics,Cutter,880,1470,1577,2015-02-16,1,10,VCC Engineering Company,5,Premier Engineering,Pune
17,Mechanical,Socket,110,180,1579,2015-02-16,3,2,Treknocom Engineering ,6,Technomech,Pune
4,Electronics,Grinder,525,800,1579,2015-02-16,3,2,Treknocom Engineering ,6,Technomech,Pune
15,Electronics,Exhaust Fan,275,399,1579,2015-02-16,1,2,Treknocom Engineering ,6,Technomech,Pune
30,Mechanical,Hammer,110,180,1579,2015-02-16,1,2,Treknocom Engineering ,6,Technomech,Pune
18,Mechanical,Crimping,110,180,1579,2015-02-16,2,2,Treknocom Engineering ,6,Technomech,Pune
34,Mechanical,Gear Box,110,180,1579,2015-02-16,3,2,Treknocom Engineering ,6,Technomech,Pune
28,Mechanical,Circular Saw Blades,110,180,1579,2015-02-16,2,2,Treknocom Engineering ,6,Technomech,Pune
14,Electronics,DC Motor,80,150,1580,2015-02-16,3,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
13,Electronics,AC Motor,1800,2500,1580,2015-02-16,2,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
21,Mechanical,Screw,110,180,1581,2015-02-16,3,4,Ultra Engineering Corporation,9,SR Engineering Company,Pune
18,Mechanical,Crimping,110,180,1584,2015-02-16,2,5,Premier Engineering,8,Altran India,Pune
6,Electronics,Welding Machine,3500,6000,1584,2015-02-16,2,5,Premier Engineering,8,Altran India,Pune
8,Electronics,Regulator,70,90,1584,2015-02-16,2,5,Premier Engineering,8,Altran India,Pune
13,Electronics,AC Motor,1800,2500,1585,2015-02-16,2,5,Premier Engineering,9,SR Engineering Company,Pune
17,Mechanical,Socket,110,180,1585,2015-02-16,3,5,Premier Engineering,9,SR Engineering Company,Pune
24,Mechanical,metal plates,110,180,1585,2015-02-16,3,5,Premier Engineering,9,SR Engineering Company,Pune
6,Electronics,Welding Machine,3500,6000,1585,2015-02-16,2,5,Premier Engineering,9,SR Engineering Company,Pune
7,Electronics,Cutter,880,1470,1585,2015-02-16,1,5,Premier Engineering,9,SR Engineering Company,Pune
32,Mechanical,Iron Vice,110,180,1586,2015-02-16,3,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
15,Electronics,Exhaust Fan,275,399,1586,2015-02-16,3,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
8,Electronics,Regulator,70,90,1586,2015-02-16,2,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
13,Electronics,AC Motor,1800,2500,1586,2015-02-16,3,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
31,Mechanical,Spanner Set ,110,180,1586,2015-02-16,3,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
9,Electronics,Adapter,70,125,1586,2015-02-16,1,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
33,Mechanical,Pliers,110,180,1586,2015-02-16,1,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
23,Mechanical,roads,110,180,1586,2015-02-16,1,2,Treknocom Engineering ,3,Deccan Mechanical,Pune
14,Electronics,DC Motor,80,150,1587,2015-02-16,2,8,Altran India,2,Treknocom Engineering ,Pune
31,Mechanical,Spanner Set ,110,180,1587,2015-02-16,3,8,Altran India,2,Treknocom Engineering ,Pune
5,Electronics,Jigsaw,850,1200,1587,2015-02-16,2,8,Altran India,2,Treknocom Engineering ,Pune
4,Electronics,Grinder,525,800,1587,2015-02-16,2,8,Altran India,2,Treknocom Engineering ,Pune
12,Electronics,Batteries,300,650,1587,2015-02-16,2,8,Altran India,2,Treknocom Engineering ,Pune
9,Electronics,Adapter,70,125,1587,2015-02-16,1,8,Altran India,2,Treknocom Engineering ,Pune
25,Mechanical,boxes,110,180,1587,2015-02-16,1,8,Altran India,2,Treknocom Engineering ,Pune
22,Mechanical,Screwdriver Kit,110,180,1589,2015-02-16,1,3,Deccan Mechanical,6,Technomech,Pune
16,Electronics,Air Blower,350,600,1589,2015-02-16,3,3,Deccan Mechanical,6,Technomech,Pune
6,Electronics,Welding Machine,3500,6000,1589,2015-02-16,1,3,Deccan Mechanical,6,Technomech,Pune
14,Electronics,DC Motor,80,150,1589,2015-02-16,3,3,Deccan Mechanical,6,Technomech,Pune
5,Electronics,Jigsaw,850,1200,1589,2015-02-16,3,3,Deccan Mechanical,6,Technomech,Pune
13,Electronics,AC Motor,1800,2500,1589,2015-02-16,2,3,Deccan Mechanical,6,Technomech,Pune
17,Mechanical,Socket,110,180,1589,2015-02-16,3,3,Deccan Mechanical,6,Technomech,Pune
15,Electronics,Exhaust Fan,275,399,1589,2015-02-16,1,3,Deccan Mechanical,6,Technomech,Pune
15,Electronics,Exhaust Fan,275,399,1592,2015-02-16,2,3,Deccan Mechanical,6,Technomech,Pune
25,Mechanical,boxes,110,180,1592,2015-02-16,3,3,Deccan Mechanical,6,Technomech,Pune
28,Mechanical,Circular Saw Blades,110,180,1592,2015-02-16,2,3,Deccan Mechanical,6,Technomech,Pune
2,Electronics,Drilling machine,550,800,1592,2015-02-16,2,3,Deccan Mechanical,6,Technomech,Pune
14,Electronics,DC Motor,80,150,1592,2015-02-16,3,3,Deccan Mechanical,6,Technomech,Pune
11,Electronics,Switch Board,130,200,1595,2015-02-16,3,3,Deccan Mechanical,6,Technomech,Pune
22,Mechanical,Screwdriver Kit,110,180,1595,2015-02-16,3,3,Deccan Mechanical,6,Technomech,Pune
29,Mechanical,Aluminum Ladder,110,180,1595,2015-02-16,3,3,Deccan Mechanical,6,Technomech,Pune
5,Electronics,Jigsaw,850,1200,1595,2015-02-16,2,3,Deccan Mechanical,6,Technomech,Pune
12,Electronics,Batteries,300,650,1595,2015-02-16,1,3,Deccan Mechanical,6,Technomech,Pune
1,Electronics,Wires and Cables,110,180,1597,2015-02-16,1,5,Premier Engineering,8,Altran India,Pune
34,Mechanical,Gear Box,110,180,1597,2015-02-16,3,5,Premier Engineering,8,Altran India,Pune
31,Mechanical,Spanner Set ,110,180,1597,2015-02-16,2,5,Premier Engineering,8,Altran India,Pune
30,Mechanical,Hammer,110,180,1597,2015-02-16,2,5,Premier Engineering,8,Altran India,Pune
19,Mechanical,Nut bolts,110,180,1597,2015-02-16,2,5,Premier Engineering,8,Altran India,Pune
26,Mechanical,clips,110,180,1597,2015-02-16,1,5,Premier Engineering,8,Altran India,Pune
6,Electronics,Welding Machine,3500,6000,1599,2015-02-16,1,6,Technomech,1,Jvc Engineering Company,Pune
23,Mechanical,roads,110,180,1599,2015-02-16,1,6,Technomech,1,Jvc Engineering Company,Pune
30,Mechanical,Hammer,110,180,1601,2015-02-17,3,7,CADEM Engineering,6,Technomech,Pune
27,Mechanical,Saw Blades,110,180,1601,2015-02-17,1,7,CADEM Engineering,6,Technomech,Pune
9,Electronics,Adapter,70,125,1601,2015-02-17,3,7,CADEM Engineering,6,Technomech,Pune
24,Mechanical,metal plates,110,180,1601,2015-02-17,2,7,CADEM Engineering,6,Technomech,Pune
22,Mechanical,Screwdriver Kit,110,180,1601,2015-02-17,3,7,CADEM Engineering,6,Technomech,Pune
1,Electronics,Wires and Cables,110,180,1601,2015-02-17,3,7,CADEM Engineering,6,Technomech,Pune
2,Electronics,Drilling machine,550,800,1602,2015-02-17,3,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
25,Mechanical,boxes,110,180,1602,2015-02-17,1,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
26,Mechanical,clips,110,180,1602,2015-02-17,2,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
34,Mechanical,Gear Box,110,180,1602,2015-02-17,3,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
22,Mechanical,Screwdriver Kit,110,180,1602,2015-02-17,2,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
5,Electronics,Jigsaw,850,1200,1602,2015-02-17,2,1,Jvc Engineering Company,2,Treknocom Engineering ,Pune
2,Electronics,Drilling machine,550,800,1603,2015-02-17,2,1,Jvc Engineering Company,4,Ultra Engineering Corporation,Pune
10,Electronics,Switch Box,105,170,1603,2015-02-17,1,1,Jvc Engineering Company,4,Ultra Engineering Corporation,Pune
17,Mechanical,Socket,110,180,1603,2015-02-17,2,1,Jvc Engineering Company,4,Ultra Engineering Corporation,Pune
7,Electronics,Cutter,880,1470,1603,2015-02-17,1,1,Jvc Engineering Company,4,Ultra Engineering Corporation,Pune
16,Electronics,Air Blower,350,600,1603,2015-02-17,3,1,Jvc Engineering Company,4,Ultra Engineering Corporation,Pune
32,Mechanical,Iron Vice,110,180,1603,2015-02-17,1,1,Jvc Engineering Company,4,Ultra Engineering Corporation,Pune
9,Electronics,Adapter,70,125,1603,2015-02-17,3,1,Jvc Engineering Company,4,Ultra Engineering Corporation,Pune
24,Mechanical,metal plates,110,180,1603,2015-02-17,2,1,Jvc Engineering Company,4,Ultra Engineering Corporation,Pune
20,Mechanical,Drilling bits,110,180,1605,2015-02-17,2,9,SR Engineering Company,2,Treknocom Engineering ,Pune
34,Mechanical,Gear Box,110,180,1605,2015-02-17,1,9,SR Engineering Company,2,Treknocom Engineering ,Pune
27,Mechanical,Saw Blades,110,180,1605,2015-02-17,1,9,SR Engineering Company,2,Treknocom Engineering ,Pune
30,Mechanical,Hammer,110,180,1608,2015-02-17,1,5,Premier Engineering,1,Jvc Engineering Company,Pune
19,Mechanical,Nut bolts,110,180,1608,2015-02-17,1,5,Premier Engineering,1,Jvc Engineering Company,Pune
15,Electronics,Exhaust Fan,275,399,1608,2015-02-17,1,5,Premier Engineering,1,Jvc Engineering Company,Pune
10,Electronics,Switch Box,105,170,1608,2015-02-17,1,5,Premier Engineering,1,Jvc Engineering Company,Pune
21,Mechanical,Screw,110,180,1608,2015-02-17,2,5,Premier Engineering,1,Jvc Engineering Company,Pune
32,Mechanical,Iron Vice,110,180,1608,2015-02-17,1,5,Premier Engineering,1,Jvc Engineering Company,Pune
6,Electronics,Welding Machine,3500,6000,1608,2015-02-17,3,5,Premier Engineering,1,Jvc Engineering Company,Pune
3,Electronics,Electric Soldering ,90,170,1608,2015-02-17,3,5,Premier Engineering,1,Jvc Engineering Company,Pune
17,Mechanical,Socket,110,180,1610,2015-02-17,1,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
34,Mechanical,Gear Box,110,180,1610,2015-02-17,1,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
9,Electronics,Adapter,70,125,1610,2015-02-17,2,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
28,Mechanical,Circular Saw Blades,110,180,1610,2015-02-17,3,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
20,Mechanical,Drilling bits,110,180,1610,2015-02-17,1,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
32,Mechanical,Iron Vice,110,180,1610,2015-02-17,2,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
3,Electronics,Electric Soldering ,90,170,1610,2015-02-17,1,4,Ultra Engineering Corporation,7,CADEM Engineering,Pune
25,Mechanical,boxes,110,180,1615,2015-02-17,3,9,SR Engineering Company,5,Premier Engineering,Pune
20,Mechanical,Drilling bits,110,180,1615,2015-02-17,3,9,SR Engineering Company,5,Premier Engineering,Pune
17,Mechanical,Socket,110,180,1615,2015-02-17,1,9,SR Engineering Company,5,Premier Engineering,Pune
34,Mechanical,Gear Box,110,180,1615,2015-02-17,3,9,SR Engineering Company,5,Premier Engineering,Pune
1,Electronics,Wires and Cables,110,180,1615,2015-02-17,1,9,SR Engineering Company,5,Premier Engineering,Pune
8,Electronics,Regulator,70,90,1615,2015-02-17,1,9,SR Engineering Company,5,Premier Engineering,Pune
2,Electronics,Drilling machine,550,800,1615,2015-02-17,2,9,SR Engineering Company,5,Premier Engineering,Pune
30,Mechanical,Hammer,110,180,1615,2015-02-17,3,9,SR Engineering Company,5,Premier Engineering,Pune
19,Mechanical,Nut bolts,110,180,1616,2015-02-17,3,6,Technomech,1,Jvc Engineering Company,Pune
13,Electronics,AC Motor,1800,2500,1616,2015-02-17,1,6,Technomech,1,Jvc Engineering Company,Pune
5,Electronics,Jigsaw,850,1200,1619,2015-02-17,1,2,Treknocom Engineering ,1,Jvc Engineering Company,Pune
16,Electronics,Air Blower,350,600,1619,2015-02-17,2,2,Treknocom Engineering ,1,Jvc Engineering Company,Pune
2,Electronics,Drilling machine,550,800,1619,2015-02-17,2,2,Treknocom Engineering ,1,Jvc Engineering Company,Pune
21,Mechanical,Screw,110,180,1619,2015-02-17,3,2,Treknocom Engineering ,1,Jvc Engineering Company,Pune
3,Electronics,Electric Soldering ,90,170,1619,2015-02-17,3,2,Treknocom Engineering ,1,Jvc Engineering Company,Pune
25,Mechanical,boxes,110,180,1619,2015-02-17,1,2,Treknocom Engineering ,1,Jvc Engineering Company,Pune
32,Mechanical,Iron Vice,110,180,1619,2015-02-17,1,2,Treknocom Engineering ,1,Jvc Engineering Company,Pune
31,Mechanical,Spanner Set ,110,180,1621,2015-02-17,1,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
15,Electronics,Exhaust Fan,275,399,1621,2015-02-17,3,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
33,Mechanical,Pliers,110,180,1621,2015-02-17,2,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
32,Mechanical,Iron Vice,110,180,1621,2015-02-17,3,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
6,Electronics,Welding Machine,3500,6000,1621,2015-02-17,1,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
14,Electronics,DC Motor,80,150,1621,2015-02-17,3,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
13,Electronics,AC Motor,1800,2500,1621,2015-02-17,3,4,Ultra Engineering Corporation,1,Jvc Engineering Company,Pune
25,Mechanical,boxes,110,180,1624,2015-02-17,1,5,Premier Engineering,9,SR Engineering Company,Pune
17,Mechanical,Socket,110,180,1624,2015-02-17,1,5,Premier Engineering,9,SR Engineering Company,Pune
10,Electronics,Switch Box,105,170,1627,2015-02-17,2,7,CADEM Engineering,8,Altran India,Pune
15,Electronics,Exhaust Fan,275,399,1630,2015-02-17,3,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
1,Electronics,Wires and Cables,110,180,1630,2015-02-17,3,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
9,Electronics,Adapter,70,125,1630,2015-02-17,2,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
21,Mechanical,Screw,110,180,1630,2015-02-17,2,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
25,Mechanical,boxes,110,180,1630,2015-02-17,2,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
30,Mechanical,Hammer,110,180,1630,2015-02-17,1,9,SR Engineering Company,4,Ultra Engineering Corporation,Pune
1,Electronics,Wires and Cables,110,180,1636,2015-02-17,3,6,Technomech,10,VCC Engineering Company,Pune
10,Electronics,Switch Box,105,170,1636,2015-02-17,3,6,Technomech,10,VCC Engineering Company,Pune
2,Electronics,Drilling machine,550,800,1636,2015-02-17,1,6,Technomech,10,VCC Engineering Company,Pune
7,Electronics,Cutter,880,1470,1636,2015-02-17,2,6,Technomech,10,VCC Engineering Company,Pune
32,Mechanical,Iron Vice,110,180,1639,2015-02-17,3,3,Deccan Mechanical,7,CADEM Engineering,Pune
20,Mechanical,Drilling bits,110,180,1639,2015-02-17,3,3,Deccan Mechanical,7,CADEM Engineering,Pune
1,Electronics,Wires and Cables,110,180,1639,2015-02-17,1,3,Deccan Mechanical,7,CADEM Engineering,Pune
32,Mechanical,Iron Vice,110,180,1640,2015-02-17,2,5,Premier Engineering,2,Treknocom Engineering ,Pune
30,Mechanical,Hammer,110,180,1640,2015-02-17,1,5,Premier Engineering,2,Treknocom Engineering ,Pune
3,Electronics,Electric Soldering ,90,170,1641,2015-02-17,2,10,VCC Engineering Company,4,Ultra Engineering Corporation,Pune
16,Electronics,Air Blower,350,600,1641,2015-02-17,1,10,VCC Engineering Company,4,Ultra Engineering Corporation,Pune
8,Electronics,Regulator,70,90,1641,2015-02-17,1,10,VCC Engineering Company,4,Ultra Engineering Corporation,Pune
31,Mechanical,Spanner Set ,110,180,1641,2015-02-17,2,10,VCC Engineering Company,4,Ultra Engineering Corporation,Pune
1,Electronics,Wires and Cables,110,180,1641,2015-02-17,1,10,VCC Engineering Company,4,Ultra Engineering Corporation,Pune
2,Electronics,Drilling machine,550,800,1641,2015-02-17,3,10,VCC Engineering Company,4,Ultra Engineering Corporation,Pune
34,Mechanical,Gear Box,110,180,1641,2015-02-17,1,10,VCC Engineering Company,4,Ultra Engineering Corporation,Pune
7,Electronics,Cutter,880,1470,1644,2015-02-17,3,3,Deccan Mechanical,5,Premier Engineering,Pune
24,Mechanical,metal plates,110,180,1645,2015-02-18,1,4,Ultra Engineering Corporation,3,Deccan Mechanical,Pune
18,Mechanical,Crimping,110,180,1645,2015-02-18,3,4,Ultra Engineering Corporation,3,Deccan Mechanical,Pune
29,Mechanical,Aluminum Ladder,110,180,1645,2015-02-18,3,4,Ultra Engineering Corporation,3,Deccan Mechanical,Pune
31,Mechanical,Spanner Set ,110,180,1645,2015-02-18,2,4,Ultra Engineering Corporation,3,Deccan Mechanical,Pune
4,Electronics,Grinder,525,800,1645,2015-02-18,3,4,Ultra Engineering Corporation,3,Deccan Mechanical,Pune
1,Electronics,Wires and Cables,110,180,1649,2015-02-18,2,6,Technomech,5,Premier Engineering,Pune
18,Mechanical,Crimping,110,180,1649,2015-02-18,3,6,Technomech,5,Premier Engineering,Pune
8,Electronics,Regulator,70,90,1649,2015-02-18,1,6,Technomech,5,Premier Engineering,Pune
21,Mechanical,Screw,110,180,1651,2015-02-18,3,3,Deccan Mechanical,6,Technomech,Pune
25,Mechanical,boxes,110,180,1652,2015-02-18,1,2,Treknocom Engineering ,4,Ultra Engineering Corporation,Pune
11,Electronics,Switch Board,130,200,1652,2015-02-18,2,2,Treknocom Engineering ,4,Ultra Engineering Corporation,Pune
20,Mechanical,Drilling bits,110,180,1652,2015-02-18,3,2,Treknocom Engineering ,4,Ultra Engineering Corporation,Pune
13,Electronics,AC Motor,1800,2500,1652,2015-02-18,3,2,Treknocom Engineering ,4,Ultra Engineering Corporation,Pune
30,Mechanical,Hammer,110,180,1652,2015-02-18,1,2,Treknocom Engineering ,4,Ultra Engineering Corporation,Pune
12,Electronics,Batteries,300,650,1652,2015-02-18,1,2,Treknocom Engineering ,4,Ultra Engineering Corporation,Pune
29,Mechanical,Aluminum Ladder,110,180,1652,2015-02-18,1,2,Treknocom Engineering ,4,Ultra Engineering Corporation,Pune
26,Mechanical,clips,110,180,1652,2015-02-18,1,2,Treknocom Engineering ,4,Ultra Engineering Corporation,Pune
29,Mechanical,Aluminum Ladder,110,180,1655,2015-02-18,3,5,Premier Engineering,6,Technomech,Pune
8,Electronics,Regulator,70,90,1655,2015-02-18,1,5,Premier Engineering,6,Technomech,Pune
30,Mechanical,Hammer,110,180,1655,2015-02-18,3,5,Premier Engineering,6,Technomech,Pune
2,Electronics,Drilling machine,550,800,1655,2015-02-18,1,5,Premier Engineering,6,Technomech,Pune
